,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
5787,2017,175860336.257767,NY.ADJ.DCO2.CD,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
5788,2018,180619411.104984,NY.ADJ.DCO2.CD,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
5789,2019,188317297.810997,NY.ADJ.DCO2.CD,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
5790,2020,185330370.777443,NY.ADJ.DCO2.CD,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
5791,2016,18998978.2741697,NY.ADJ.DCO2.CD,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
5792,2017,20205230.1232328,NY.ADJ.DCO2.CD,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
5793,2018,22332551.9153668,NY.ADJ.DCO2.CD,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
5794,2019,24841690.8477851,NY.ADJ.DCO2.CD,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
5795,2020,25956163.4953881,NY.ADJ.DCO2.CD,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
5796,2016,345924793.105166,NY.ADJ.DCO2.CD,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
5797,2017,360326603.864318,NY.ADJ.DCO2.CD,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
5798,2018,370642001.963807,NY.ADJ.DCO2.CD,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
5799,2019,415483330.959249,NY.ADJ.DCO2.CD,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
5800,2020,413356862.11413,NY.ADJ.DCO2.CD,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
5801,2016,26783182297.2564,NY.ADJ.DCO2.CD,DEU,Germany,Europe & Central Asia,High income,Not classified
5802,2017,27396795363.3908,NY.ADJ.DCO2.CD,DEU,Germany,Europe & Central Asia,High income,Not classified
5803,2018,27799717343.9112,NY.ADJ.DCO2.CD,DEU,Germany,Europe & Central Asia,High income,Not classified
5804,2019,28586294650.1308,NY.ADJ.DCO2.CD,DEU,Germany,Europe & Central Asia,High income,Not classified
5805,2020,27675987067.9208,NY.ADJ.DCO2.CD,DEU,Germany,Europe & Central Asia,High income,Not classified
5806,2016,505802987.638745,NY.ADJ.DCO2.CD,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
5807,2017,553024631.891445,NY.ADJ.DCO2.CD,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
5808,2018,631188440.97642,NY.ADJ.DCO2.CD,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
5809,2019,687744151.341956,NY.ADJ.DCO2.CD,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
5810,2020,705989594.15,NY.ADJ.DCO2.CD,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
5811,2016,2396380561.56273,NY.ADJ.DCO2.CD,GRC,Greece,Europe & Central Asia,High income,Not classified
5812,2017,2499461800.42953,NY.ADJ.DCO2.CD,GRC,Greece,Europe & Central Asia,High income,Not classified
5813,2018,2558056692.20052,NY.ADJ.DCO2.CD,GRC,Greece,Europe & Central Asia,High income,Not classified
5814,2019,2669171772.91038,NY.ADJ.DCO2.CD,GRC,Greece,Europe & Central Asia,High income,Not classified
5815,2020,2474417177.93694,NY.ADJ.DCO2.CD,GRC,Greece,Europe & Central Asia,High income,Not classified
5816,2016,10037196.0693727,NY.ADJ.DCO2.CD,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
5817,2017,10850956.9180324,NY.ADJ.DCO2.CD,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
5818,2018,11753974.6922983,NY.ADJ.DCO2.CD,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
5819,2019,11173404.4795208,NY.ADJ.DCO2.CD,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
5820,2020,9092094.23457289,NY.ADJ.DCO2.CD,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
5821,2016,57901366.987788,NY.ADJ.DCO2.CD,GUM,Guam,East Asia & Pacific,High income,Not classified
5822,2017,68409561.1721893,NY.ADJ.DCO2.CD,GUM,Guam,East Asia & Pacific,High income,Not classified
5823,2018,71632524.9692772,NY.ADJ.DCO2.CD,GUM,Guam,East Asia & Pacific,High income,Not classified
5824,2019,74566920.0588803,NY.ADJ.DCO2.CD,GUM,Guam,East Asia & Pacific,High income,Not classified
5825,2020,65316167.3217307,NY.ADJ.DCO2.CD,GUM,Guam,East Asia & Pacific,High income,Not classified
5826,2016,625890869.183025,NY.ADJ.DCO2.CD,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
5827,2017,617756202.471431,NY.ADJ.DCO2.CD,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
5828,2018,713466263.822508,NY.ADJ.DCO2.CD,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
5829,2019,788393509.333004,NY.ADJ.DCO2.CD,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
5830,2020,825420601.199598,NY.ADJ.DCO2.CD,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
5831,2016,101447374.558303,NY.ADJ.DCO2.CD,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
5832,2017,111128765.67778,NY.ADJ.DCO2.CD,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
5833,2018,122241336.799902,NY.ADJ.DCO2.CD,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
5834,2019,130923128.302172,NY.ADJ.DCO2.CD,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
5835,2020,141901462.085563,NY.ADJ.DCO2.CD,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
5836,2016,10754138.6457564,NY.ADJ.DCO2.CD,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
5837,2017,11225127.8462404,NY.ADJ.DCO2.CD,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
5838,2018,12145773.8487083,NY.ADJ.DCO2.CD,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
5839,2019,13175406.5344268,NY.ADJ.DCO2.CD,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
5840,2020,13339054.1902043,NY.ADJ.DCO2.CD,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
5841,2016,82806867.5723247,NY.ADJ.DCO2.CD,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
5842,2017,86807655.3442593,NY.ADJ.DCO2.CD,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
5843,2018,95598994.1640263,NY.ADJ.DCO2.CD,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
5844,2019,105751155.244261,NY.ADJ.DCO2.CD,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
5845,2020,159202624.051781,NY.ADJ.DCO2.CD,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
5846,2016,121880237.98524,NY.ADJ.DCO2.CD,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
5847,2017,126095602.806101,NY.ADJ.DCO2.CD,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
5848,2018,130469119.084511,NY.ADJ.DCO2.CD,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
5849,2019,137986715.367814,NY.ADJ.DCO2.CD,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
5850,2020,143372394.891402,NY.ADJ.DCO2.CD,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
5851,2016,336963010.900369,NY.ADJ.DCO2.CD,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
5852,2017,336753835.387213,NY.ADJ.DCO2.CD,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
5853,2018,382787775.812515,NY.ADJ.DCO2.CD,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
5854,2019,401332575.121569,NY.ADJ.DCO2.CD,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
5855,2020,372886816.030863,NY.ADJ.DCO2.CD,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
5856,2016,1594480289.87749,NY.ADJ.DCO2.CD,HUN,Hungary,Europe & Central Asia,High income,Not classified
5857,2017,1741765670.80831,NY.ADJ.DCO2.CD,HUN,Hungary,Europe & Central Asia,High income,Not classified
5858,2018,1817556286.58573,NY.ADJ.DCO2.CD,HUN,Hungary,Europe & Central Asia,High income,Not classified
5859,2019,1915805309.60605,NY.ADJ.DCO2.CD,HUN,Hungary,Europe & Central Asia,High income,Not classified
5860,2020,1843384816.17935,NY.ADJ.DCO2.CD,HUN,Hungary,Europe & Central Asia,High income,Not classified
5861,2016,74203556.6557195,NY.ADJ.DCO2.CD,ISL,Iceland,Europe & Central Asia,High income,Not classified
5862,2017,81195091.4211391,NY.ADJ.DCO2.CD,ISL,Iceland,Europe & Central Asia,High income,Not classified
5863,2018,86195814.4101876,NY.ADJ.DCO2.CD,ISL,Iceland,Europe & Central Asia,High income,Not classified
5864,2019,90093469.3694649,NY.ADJ.DCO2.CD,ISL,Iceland,Europe & Central Asia,High income,Not classified
5865,2020,85888479.323558,NY.ADJ.DCO2.CD,ISL,Iceland,Europe & Central Asia,High income,Not classified
5866,2016,78264319408.3571,NY.ADJ.DCO2.CD,IND,India,South Asia,Lower middle income,IBRD
5867,2017,86113194101.5052,NY.ADJ.DCO2.CD,IND,India,South Asia,Lower middle income,IBRD
5868,2018,95384288226.3137,NY.ADJ.DCO2.CD,IND,India,South Asia,Lower middle income,IBRD
5869,2019,101470201037.707,NY.ADJ.DCO2.CD,IND,India,South Asia,Lower middle income,IBRD
5870,2020,95807849883.6852,NY.ADJ.DCO2.CD,IND,India,South Asia,Lower middle income,IBRD
5871,2016,17743611822.9218,NY.ADJ.DCO2.CD,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
5872,2017,19940317106.0615,NY.ADJ.DCO2.CD,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
5873,2018,22846200609.4202,NY.ADJ.DCO2.CD,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
5874,2019,24518172484.6753,NY.ADJ.DCO2.CD,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
5875,2020,24540023361.0934,NY.ADJ.DCO2.CD,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
5876,2016,21714756753.5114,NY.ADJ.DCO2.CD,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
5877,2017,23227782881.2971,NY.ADJ.DCO2.CD,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
5878,2018,24655529113.7214,NY.ADJ.DCO2.CD,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
5879,2019,23897026670.9451,NY.ADJ.DCO2.CD,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
5880,2020,25649240094.6683,NY.ADJ.DCO2.CD,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
5881,2016,6178252651.98708,NY.ADJ.DCO2.CD,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
5882,2017,6521425107.73748,NY.ADJ.DCO2.CD,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
5883,2018,7371309328.69668,NY.ADJ.DCO2.CD,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
5884,2019,8118240000.84244,NY.ADJ.DCO2.CD,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
5885,2020,7081172746.03169,NY.ADJ.DCO2.CD,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
5886,2016,1387642356.59077,NY.ADJ.DCO2.CD,IRL,Ireland,Europe & Central Asia,High income,Not classified
5887,2017,1404263493.56468,NY.ADJ.DCO2.CD,IRL,Ireland,Europe & Central Asia,High income,Not classified
5888,2018,1453966669.4373,NY.ADJ.DCO2.CD,IRL,Ireland,Europe & Central Asia,High income,Not classified
5889,2019,1480836737.94116,NY.ADJ.DCO2.CD,IRL,Ireland,Europe & Central Asia,High income,Not classified
5890,2020,1515170526.7698,NY.ADJ.DCO2.CD,IRL,Ireland,Europe & Central Asia,High income,Not classified
5891,2016,2339383626.74022,NY.ADJ.DCO2.CD,ISR,Israel,Middle East & North Africa,High income,Not classified
5892,2017,2471024809.88573,NY.ADJ.DCO2.CD,ISR,Israel,Middle East & North Africa,High income,Not classified
5893,2018,2427979372.27242,NY.ADJ.DCO2.CD,ISR,Israel,Middle East & North Africa,High income,Not classified
5894,2019,2494858805.71275,NY.ADJ.DCO2.CD,ISR,Israel,Middle East & North Africa,High income,Not classified
5895,2020,2411482996.12851,NY.ADJ.DCO2.CD,ISR,Israel,Middle East & North Africa,High income,Not classified
5896,2016,11949281920.5882,NY.ADJ.DCO2.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
5897,2017,12317332785.6796,NY.ADJ.DCO2.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
5898,2018,12727595595.977,NY.ADJ.DCO2.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
5899,2019,12959747254.745,NY.ADJ.DCO2.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
5900,2020,11888183642.5431,NY.ADJ.DCO2.CD,ITA,Italy,Europe & Central Asia,High income,Not classified
5901,2016,277815248.348708,NY.ADJ.DCO2.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
5902,2017,269028897.381562,NY.ADJ.DCO2.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
5903,2018,333421082.104862,NY.ADJ.DCO2.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
5904,2019,348949821.949144,NY.ADJ.DCO2.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
5905,2020,325541289.391613,NY.ADJ.DCO2.CD,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
5906,2016,41990968227.5088,NY.ADJ.DCO2.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
5907,2017,43101871733.0658,NY.ADJ.DCO2.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
5908,2018,43338863686.2859,NY.ADJ.DCO2.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
5909,2019,44556867812.2209,NY.ADJ.DCO2.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
5910,2020,43586766912.5696,NY.ADJ.DCO2.CD,JPN,Japan,East Asia & Pacific,High income,Not classified
5911,2016,891159622.445018,NY.ADJ.DCO2.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
5912,2017,976586122.622917,NY.ADJ.DCO2.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
5913,2018,967743916.332561,NY.ADJ.DCO2.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
5914,2019,1029725428.0098,NY.ADJ.DCO2.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
5915,2020,1057231692.60019,NY.ADJ.DCO2.CD,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
5916,2016,7994626669.25534,NY.ADJ.DCO2.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
5917,2017,8439799456.65997,NY.ADJ.DCO2.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
5918,2018,8637212403.05721,NY.ADJ.DCO2.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
5919,2019,9001403668.93627,NY.ADJ.DCO2.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
5920,2020,8761716702.43289,NY.ADJ.DCO2.CD,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
5921,2016,672850607.936162,NY.ADJ.DCO2.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
5922,2017,706808883.384939,NY.ADJ.DCO2.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
5923,2018,720910447.794297,NY.ADJ.DCO2.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
5924,2019,798013675.283567,NY.ADJ.DCO2.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
5925,2020,838187935.319518,NY.ADJ.DCO2.CD,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
5926,2016,2867770.30553505,NY.ADJ.DCO2.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
5927,2017,2993367.42566411,NY.ADJ.DCO2.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
5928,2018,3134393.25127955,NY.ADJ.DCO2.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
5929,2019,3440035.69892462,NY.ADJ.DCO2.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
5930,2020,3559536.19342026,NY.ADJ.DCO2.CD,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
5931,2016,1078640106.16937,NY.ADJ.DCO2.CD,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
5932,2017,837394537.329535,NY.ADJ.DCO2.CD,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
5933,2018,709940071.414818,NY.ADJ.DCO2.CD,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
5934,2019,588096066.020369,NY.ADJ.DCO2.CD,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
5935,2020,454752008.547009,NY.ADJ.DCO2.CD,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
5936,2016,22038097855.4605,NY.ADJ.DCO2.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
5937,2017,23398778995.4882,NY.ADJ.DCO2.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
5938,2018,24717433380.4341,NY.ADJ.DCO2.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
5939,2019,25921006780.8903,NY.ADJ.DCO2.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
5940,2020,26177990827.76,NY.ADJ.DCO2.CD,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
5941,2016,326260456.272983,NY.ADJ.DCO2.CD,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
5942,2017,304975386.203228,NY.ADJ.DCO2.CD,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
5943,2018,323644204.31564,NY.ADJ.DCO2.CD,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
5944,2019,351128982.589179,NY.ADJ.DCO2.CD,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
5945,2020,376190012.211538,NY.ADJ.DCO2.CD,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
5946,2016,3221939938.26863,NY.ADJ.DCO2.CD,KWT,Kuwait,Middle East & North Africa,High income,Not classified
5947,2017,3357061567.8823,NY.ADJ.DCO2.CD,KWT,Kuwait,Middle East & North Africa,High income,Not classified
5948,2018,3505035253.24336,NY.ADJ.DCO2.CD,KWT,Kuwait,Middle East & North Africa,High income,Not classified
5949,2019,3650346718.22287,NY.ADJ.DCO2.CD,KWT,Kuwait,Middle East & North Africa,High income,Not classified
5950,2020,3465716084.99572,NY.ADJ.DCO2.CD,KWT,Kuwait,Middle East & North Africa,High income,Not classified
5951,2016,347717149.546125,NY.ADJ.DCO2.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
5952,2017,349475646.946285,NY.ADJ.DCO2.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
5953,2018,430979072.050938,NY.ADJ.DCO2.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
5954,2019,472618696.564366,NY.ADJ.DCO2.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
5955,2020,452467644.107628,NY.ADJ.DCO2.CD,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
5956,2016,550611898.66273,NY.ADJ.DCO2.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
5957,2017,692590388.113034,NY.ADJ.DCO2.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
5958,2018,736190614.894284,NY.ADJ.DCO2.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
5959,2019,970347278.722164,NY.ADJ.DCO2.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
5960,2020,1218017371.27064,NY.ADJ.DCO2.CD,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
5961,2016,256306971.057195,NY.ADJ.DCO2.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
5962,2017,266409700.884106,NY.ADJ.DCO2.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
5963,2018,298942756.340787,NY.ADJ.DCO2.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
5964,2019,307149872.844869,NY.ADJ.DCO2.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
5965,2020,296576837.011742,NY.ADJ.DCO2.CD,LVA,Latvia,Europe & Central Asia,High income,Not classified
5966,2016,996908652.461623,NY.ADJ.DCO2.CD,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
5967,2017,1095572477.79307,NY.ADJ.DCO2.CD,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
5968,2018,1085675462.41195,NY.ADJ.DCO2.CD,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
5969,2019,1068740877.27035,NY.ADJ.DCO2.CD,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
5970,2020,889309160.784493,NY.ADJ.DCO2.CD,LBN,Lebanon,Middle East & North Africa,Lower middle income,IBRD
5971,2016,81372982.4195571,NY.ADJ.DCO2.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
5972,2017,91297706.4827554,NY.ADJ.DCO2.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
5973,2018,100692383.197356,NY.ADJ.DCO2.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
5974,2019,103513330.318774,NY.ADJ.DCO2.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
5975,2020,96481775.8332467,NY.ADJ.DCO2.CD,LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,IDA
5976,2016,50544451.6350553,NY.ADJ.DCO2.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
5977,2017,47145536.9542098,NY.ADJ.DCO2.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
5978,2018,51717488.6461126,NY.ADJ.DCO2.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
5979,2019,55719182.3105674,NY.ADJ.DCO2.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
5980,2020,59670358.9529143,NY.ADJ.DCO2.CD,LBR,Liberia,Sub-Saharan Africa ,Low income,IDA
5981,2016,1834656052.96605,NY.ADJ.DCO2.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
5982,2017,2125665043.14973,NY.ADJ.DCO2.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
5983,2018,2309264227.88021,NY.ADJ.DCO2.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
5984,2019,2599474736.8072,NY.ADJ.DCO2.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
5985,2020,1959145935.85874,NY.ADJ.DCO2.CD,LBY,Libya,Middle East & North Africa,Upper middle income,IBRD
5986,2016,5377069.32287822,NY.ADJ.DCO2.CD,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
5987,2017,5986734.85132822,NY.ADJ.DCO2.CD,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
5988,2018,5485188.18973921,NY.ADJ.DCO2.CD,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
5989,2019,5154426.70657744,NY.ADJ.DCO2.CD,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
5990,2020,5073091.45247588,NY.ADJ.DCO2.CD,LIE,Liechtenstein,Europe & Central Asia,High income,Not classified
5991,2016,401487842.774907,NY.ADJ.DCO2.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
5992,2017,419819781.449392,NY.ADJ.DCO2.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
5993,2018,454095222.279125,NY.ADJ.DCO2.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
5994,2019,473656441.374172,NY.ADJ.DCO2.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
5995,2020,471487646.285688,NY.ADJ.DCO2.CD,LTU,Lithuania,Europe & Central Asia,High income,Not classified
5996,2016,317605561.338007,NY.ADJ.DCO2.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
5997,2017,336753835.387213,NY.ADJ.DCO2.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
5998,2018,365156813.774068,NY.ADJ.DCO2.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
5999,2019,373471614.128543,NY.ADJ.DCO2.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
6000,2020,363001781.877875,NY.ADJ.DCO2.CD,LUX,Luxembourg,Europe & Central Asia,High income,Not classified
